time,lat,long,photo,lux
2018-04-28-02-39-16,6.726354072929278,17.85307117901761,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-16LuxQuest.jpg,5.321673177083333
2018-04-28-02-39-19,6.878198142801947,17.96288013030391,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-19LuxQuest.jpg,5.143056640625
2018-04-28-02-39-21,6.979410447244135,18.03613049405771,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-21LuxQuest.jpg,5.056067708333333
2018-04-28-02-39-24,7.131203717584852,18.146070926485525,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-24LuxQuest.jpg,5.377021484375
2018-04-28-02-39-27,7.282964971413835,18.256095028730677,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-27LuxQuest.jpg,5.344117838541667
2018-04-28-02-39-29,7.384121780569016,18.32949053400434,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-29LuxQuest.jpg,5.413948567708333
2018-04-28-02-39-32,7.535829673545108,18.439654655127477,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-32LuxQuest.jpg,5.385279947916667
2018-04-28-02-39-35,7.687504269348996,18.54990586116253,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-35LuxQuest.jpg,5.38677734375
2018-04-28-02-39-37,7.7886013143489405,18.62345504569252,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-37LuxQuest.jpg,5.327265625
2018-04-28-02-39-40,7.94021870731853,18.73385480834202,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-40LuxQuest.jpg,5.387288411458333
2018-04-28-02-39-43,8.091800241794976,18.84434677854532,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-43LuxQuest.jpg,5.396881510416667
2018-04-28-02-39-45,8.192834961318743,18.91805988761539,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-45LuxQuest.jpg,5.477789713541667
2018-04-28-02-39-48,8.344355877866306,19.0287072446223,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-48LuxQuest.jpg,5.228723958333333
2018-04-28-02-39-51,8.49584008214708,19.139451931824887,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-51LuxQuest.jpg,5.268743489583334
2018-04-28-02-39-53,8.59680820732644,19.213337503171502,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-53LuxQuest.jpg,5.237776692708334
2018-04-28-02-39-56,8.748229232357392,19.324246114914168,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-56LuxQuest.jpg,5.409283854166667
2018-04-28-02-39-59,8.89961013002697,19.435257179494386,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-59LuxQuest.jpg,5.429781901041666
2018-04-28-02-40-01,9.000508245767337,19.50932204330671,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-01LuxQuest.jpg,5.275387369791667
2018-04-28-02-40-04,9.151822549092506,19.62050557016347,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-04LuxQuest.jpg,5.355205078125
2018-04-28-02-40-07,9.303095871282656,19.731794964952368,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-07LuxQuest.jpg,5.521201171875
2018-04-28-02-40-09,9.403920562489446,19.806047658966868,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-09LuxQuest.jpg,5.598958333333333
2018-04-28-02-40-12,9.555123875240604,19.91751976131606,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-12LuxQuest.jpg,5.2648046875
2018-04-28-02-40-15,9.706282791762154,20.029101146691975,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-15LuxQuest.jpg,5.219365234375
2018-04-28-02-40-17,9.807031497114428,20.103551916192405,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-17LuxQuest.jpg,5.210198567708333
2018-04-28-02-40-20,9.958116989102402,20.215322839317786,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-20LuxQuest.jpg,5.398860677083333
2018-04-28-02-40-23,10.109157231087126,20.327209875659058,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-23LuxQuest.jpg,5.3809602864583335
2018-04-28-02-40-25,10.209825681716652,20.401867258381884,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-25LuxQuest.jpg,5.372633463541667
2018-04-28-02-40-28,10.360789084073213,20.513952370209083,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-28LuxQuest.jpg,5.430735677083334
2018-04-28-02-40-31,10.511704675105582,20.626157010346763,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-31LuxQuest.jpg,5.2610872395833335
2018-04-28-02-40-34,10.66257330858741,20.73848630143679,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-34LuxQuest.jpg,5.549397786458333
2018-04-28-02-40-36,10.763124792227398,20.81344079738851,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-36LuxQuest.jpg,5.1794205729166665
2018-04-28-02-40-39,10.913910609665539,20.925978409248227,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-39LuxQuest.jpg,5.41640625
2018-04-28-02-40-42,11.064646908232197,21.03864408715488,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-42LuxQuest.jpg,5.198356119791667
2018-04-28-02-40-44,11.165109599412975,21.113827394443796,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-44LuxQuest.jpg,5.39099609375
2018-04-28-02-40-47,11.315760520615008,21.226709930856593,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-47LuxQuest.jpg,5.34439453125
2018-04-28-02-40-50,11.466359361624619,21.339725655958212,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-50LuxQuest.jpg,5.597470703125
2018-04-28-02-40-52,11.566729845251603,21.4151428972262,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-52LuxQuest.jpg,5.419055989583334
2018-04-28-02-40-55,11.717239893802002,21.52838572611772,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-55LuxQuest.jpg,5.169547526041667
2018-04-28-02-40-58,11.867695300839044,21.641765158792637,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-40-58LuxQuest.jpg,5.463030598958333
2018-04-28-02-41-00,11.967969308044001,21.717428286870746,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-00LuxQuest.jpg,5.063815104166666
2018-04-28-02-41-03,12.118332507527247,21.83104165352474,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-03LuxQuest.jpg,5.294313151041667
2018-04-28-02-41-06,12.268640211723486,21.9447984541513,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-06LuxQuest.jpg,5.328033854166667
2018-04-28-02-41-08,12.36881261986454,22.020717714323286,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-08LuxQuest.jpg,5.361139322916666
2018-04-28-02-41-11,12.519024701412398,22.13471698666538,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-11LuxQuest.jpg,5.078310546875
2018-04-28-02-41-14,12.669177872578667,22.24886481562193,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-14LuxQuest.jpg,5.18671875
2018-04-28-02-41-16,12.769246974108523,22.325047038076956,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-16LuxQuest.jpg,5.20875
2018-04-28-02-41-19,12.91930025375818,22.4394458764855,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-19LuxQuest.jpg,5.074059244791667
2018-04-28-02-41-22,13.069292915478952,22.55399839415037,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-22LuxQuest.jpg,5.299612630208333
2018-04-28-02-41-24,13.16925444152938,22.6304538241722,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-24LuxQuest.jpg,5.098069661458333
2018-04-28-02-41-27,13.319144650412603,22.745267596572823,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-27LuxQuest.jpg,5.305934244791667
2018-04-28-02-41-30,13.468971680046003,22.860238463324354,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-30LuxQuest.jpg,5.341272786458333
2018-04-28-02-41-32,13.568820507975127,22.936975638649447,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-32LuxQuest.jpg,5.3530859375
2018-04-28-02-41-35,13.718540815902745,23.052216297873194,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-35LuxQuest.jpg,5.358844401041667
2018-04-28-02-41-38,13.86819623703325,23.167620881637024,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-38LuxQuest.jpg,5.737903645833334
2018-04-28-02-41-41,14.01778591759299,23.283191097488224,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-41LuxQuest.jpg,8.448551432291667
2018-04-28-02-41-43,14.117475089850265,23.360331253974348,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-43LuxQuest.jpg,16.82810546875
2018-04-28-02-41-46,14.266952926062348,23.476183215128813,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-46LuxQuest.jpg,26.507565104166666
2018-04-28-02-41-49,14.41636246038273,23.592207638559817,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-49LuxQuest.jpg,37.16831705729167
2018-04-28-02-41-52,14.565702839037767,23.708402816720074,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-52LuxQuest.jpg,47.153369140625
2018-04-28-02-41-55,14.714973208253811,23.824775579798754,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-55LuxQuest.jpg,56.14916015625
2018-04-28-02-41-59,14.913890514999384,23.980213609835317,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-41-59LuxQuest.jpg,68.53326171875
2018-04-28-02-42-02,15.062993544580763,24.097003014453367,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-02LuxQuest.jpg,84.5005859375
2018-04-28-02-42-05,15.212024857175857,24.213973419084418,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-05LuxQuest.jpg,96.60724934895833
2018-04-28-02-42-08,15.360982745237372,24.331128238823062,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-08LuxQuest.jpg,103.17368489583333
2018-04-28-02-42-11,15.509865501218018,24.448470888763882,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-11LuxQuest.jpg,105.750263671875
2018-04-28-02-42-15,15.708260298492085,24.605218607573796,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-15LuxQuest.jpg,106.832666015625
2018-04-28-02-42-18,15.85696546955431,24.723003512263375,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-18LuxQuest.jpg,107.22975911458333
2018-04-28-02-42-21,16.005593800988372,24.840979662249712,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-21LuxQuest.jpg,107.22964518229166
2018-04-28-02-42-25,16.203643673709355,24.99858798489505,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-25LuxQuest.jpg,107.65000651041667
2018-04-28-02-42-28,16.352087590035826,25.11702346510307,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-28LuxQuest.jpg,107.61031575520833
2018-04-28-02-42-32,16.549888160852102,25.275249919868294,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-32LuxQuest.jpg,107.76354166666667
2018-04-28-02-42-35,16.698142539429107,25.394156683129044,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-35LuxQuest.jpg,107.8035546875
2018-04-28-02-42-38,16.846314955736073,25.513268352064898,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-38LuxQuest.jpg,107.915107421875
2018-04-28-02-42-42,17.04374840388446,25.67240663708432,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-42LuxQuest.jpg,107.9280859375
2018-04-28-02-42-45,17.191724452252785,25.792004956998532,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-45LuxQuest.jpg,107.87887369791666
2018-04-28-02-42-49,17.388891523023545,25.951800647725566,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-49LuxQuest.jpg,107.94201171875
2018-04-28-02-42-52,17.53666778835865,26.071897571449192,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-52LuxQuest.jpg,107.95115559895834
2018-04-28-02-42-55,17.68435355368725,26.192211353678967,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-55LuxQuest.jpg,107.7416796875
2018-04-28-02-42-59,17.881131303675318,26.352971808626265,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-42-59LuxQuest.jpg,107.87089192708333
2018-04-28-02-43-02,18.028610455781525,26.473801270138374,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-02LuxQuest.jpg,107.65562174479167
2018-04-28-02-43-06,18.22510646046633,26.63525669683372,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-06LuxQuest.jpg,107.78182291666667
2018-04-28-02-43-09,18.37237046161368,26.756613790459216,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-09LuxQuest.jpg,107.65059895833333
2018-04-28-02-43-12,18.519540547659947,26.878199695421905,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-12LuxQuest.jpg,107.29744791666667
2018-04-28-02-43-16,18.715623325899966,27.04067623539817,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-16LuxQuest.jpg,107.3821875
2018-04-28-02-43-19,18.862571430798205,27.162806847947166,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-19LuxQuest.jpg,107.338017578125
2018-04-28-02-43-23,19.058355388262033,27.326017633259205,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-23LuxQuest.jpg,107.01497721354167
2018-04-28-02-43-26,19.205078096917664,27.44870490622556,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-26LuxQuest.jpg,107.12736002604167
2018-04-28-02-43-29,19.351701767830328,27.57163465090745,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-29LuxQuest.jpg,107.06024088541666
2018-04-28-02-43-33,19.54704517809269,27.73592289856106,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-33LuxQuest.jpg,107.003310546875
2018-04-28-02-43-36,19.69343320747899,27.85942637913323,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-36LuxQuest.jpg,107.30345377604166
2018-04-28-02-43-40,19.88846072149224,28.024488145710343,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-40LuxQuest.jpg,107.32593098958333
2018-04-28-02-43-43,20.03460969425759,28.148579022551136,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-43LuxQuest.jpg,107.439560546875
2018-04-28-02-43-46,20.180654506638096,28.272926031485802,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-46LuxQuest.jpg,107.578115234375
2018-04-28-02-43-50,20.37521586024049,28.439121609465136,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-50LuxQuest.jpg,107.89601236979166
2018-04-28-02-43-53,20.52101137071629,28.56407309014135,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-53LuxQuest.jpg,108.0885546875
2018-04-28-02-43-57,20.71523804504936,28.731081460631916,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-43-57LuxQuest.jpg,108.107333984375
2018-04-28-02-44-00,20.86078083852587,28.856651073428015,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-00LuxQuest.jpg,108.34197265625
2018-04-28-02-44-04,21.054666003400435,29.024492726997323,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-04LuxQuest.jpg,108.74544596354167
2018-04-28-02-44-07,21.199947542141192,29.150690717197065,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-07LuxQuest.jpg,108.73988932291667
2018-04-28-02-44-10,21.345118090307935,29.277165330058192,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-10LuxQuest.jpg,109.05870768229167
2018-04-28-02-44-14,21.538499528731215,29.44622275729976,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-14LuxQuest.jpg,109.36315104166667
2018-04-28-02-44-17,21.68340028442574,29.57334623813204,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-17LuxQuest.jpg,109.22422200520833
2018-04-28-02-44-21,21.876421430370304,29.74327792958737,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-21LuxQuest.jpg,109.650927734375
2018-04-28-02-44-24,22.02104727095074,29.871060523674554,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-24LuxQuest.jpg,110.03314453125
2018-04-28-02-44-27,22.16555529076799,29.999133400801465,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-27LuxQuest.jpg,110.30648763020834
2018-04-28-02-44-30,22.309943782274768,30.127493145873515,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-30LuxQuest.jpg,110.558525390625
2018-04-28-02-44-34,22.502269956471277,30.299094818580915,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-34LuxQuest.jpg,110.98232421875
2018-04-28-02-44-37,22.646373287580207,30.42814099766455,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-37LuxQuest.jpg,110.91784505208334
2018-04-28-02-44-40,22.79035026018949,30.557487705071665,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-40LuxQuest.jpg,111.37416341145833
2018-04-28-02-44-43,22.93420258184642,30.687134940802263,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-43LuxQuest.jpg,111.618271484375
2018-04-28-02-44-46,23.077928545003708,30.81708270485634,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-46LuxQuest.jpg,112.11975911458333
2018-04-28-02-44-50,23.269363379513532,30.99082564186854,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-50LuxQuest.jpg,112.599619140625
2018-04-28-02-44-53,23.412788814347337,31.12149057578547,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-53LuxQuest.jpg,113.05187174479167
2018-04-28-02-44-56,23.556084475586914,31.25246969840422,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-56LuxQuest.jpg,113.44441080729166
2018-04-28-02-44-59,23.699248655684965,31.383763009724788,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-44-59LuxQuest.jpg,114.007216796875
2018-04-28-02-45-03,23.889925339196918,31.559312531772456,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-03LuxQuest.jpg,114.19666666666667
2018-04-28-02-45-06,24.032777038140445,31.691346918617974,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-06LuxQuest.jpg,114.720234375
2018-04-28-02-45-10,24.223035372565732,31.867897063379047,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-10LuxQuest.jpg,115.16993489583334
2018-04-28-02-45-13,24.36556776016556,32.00068618612785,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-13LuxQuest.jpg,115.41255533854167
2018-04-28-02-45-16,24.507961836434692,32.133809988145984,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-16LuxQuest.jpg,115.90263020833333
2018-04-28-02-45-19,24.65021589382584,32.267261639244275,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-19LuxQuest.jpg,116.62212890625
2018-04-28-02-45-23,24.83966997347636,32.445717406783785,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-23LuxQuest.jpg,117.01540364583333
2018-04-28-02-45-26,24.981592766692764,32.57995111454205,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-26LuxQuest.jpg,117.53384765625
2018-04-28-02-45-29,25.123372125936598,32.71452633175881,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-29LuxQuest.jpg,117.7676953125
2018-04-28-02-45-32,25.265006343660566,32.84944305843407,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-32LuxQuest.jpg,118.08672526041667
2018-04-28-02-45-36,25.45362372513776,33.02987275064371,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-36LuxQuest.jpg,118.13232747395833
2018-04-28-02-45-39,25.594913018308645,33.16559885473562,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-39LuxQuest.jpg,118.38431966145833
2018-04-28-02-45-42,25.73605375486508,33.30167671356978,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-42LuxQuest.jpg,118.32231770833333
2018-04-28-02-45-45,25.877044227259777,33.43810974224079,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-45LuxQuest.jpg,117.40323893229167
2018-04-28-02-45-49,26.064792467165088,33.62057824591768,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-49LuxQuest.jpg,116.705693359375
2018-04-28-02-45-52,26.205424354628356,33.75784797276201,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-52LuxQuest.jpg,116.06275390625
2018-04-28-02-45-55,26.345900855288008,33.895479699632354,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-55LuxQuest.jpg,115.79350260416666
2018-04-28-02-45-58,26.486221969144044,34.03348025671787,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-45-58LuxQuest.jpg,115.23914713541667
2018-04-28-02-46-02,26.673068624078912,34.21805245865913,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-02LuxQuest.jpg,114.88115885416667
2018-04-28-02-46-05,26.813017492625182,34.35691361958008,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-05LuxQuest.jpg,114.54501953125
2018-04-28-02-46-08,26.952805851725955,34.49615385599996,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-08LuxQuest.jpg,113.46826822916667
2018-04-28-02-46-11,27.092430286286646,34.63576975282418,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-11LuxQuest.jpg,110.7284765625
2018-04-28-02-46-15,27.278341205305225,34.82251737001609,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-15LuxQuest.jpg,107.55402018229167
2018-04-28-02-46-18,27.417581441725105,34.96302460652701,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-18LuxQuest.jpg,103.29934895833334
2018-04-28-02-46-21,27.55665433851032,35.103921163820615,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-21LuxQuest.jpg,97.53597330729167
2018-04-28-02-46-24,27.695558188113576,35.24520704189691,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-24LuxQuest.jpg,91.43646809895833
2018-04-28-02-46-27,27.834291282987582,35.386885655850485,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-27LuxQuest.jpg,85.59161458333334
2018-04-28-02-46-30,27.972853623132337,35.528960420775924,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-30LuxQuest.jpg,81.300283203125
2018-04-28-02-46-33,28.11124179345326,35.671431336673216,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-33LuxQuest.jpg,79.93378255208333
2018-04-28-02-46-37,28.295487853861648,35.86202093527326,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-37LuxQuest.jpg,81.25677408854166
2018-04-28-02-46-40,28.433466212832368,36.005434417276014,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-40LuxQuest.jpg,84.02400065104166
2018-04-28-02-46-43,28.571266986884666,36.149254295534384,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-43LuxQuest.jpg,87.67915364583334
2018-04-28-02-46-46,28.708890176018546,36.293487400237545,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-46LuxQuest.jpg,91.262578125
2018-04-28-02-46-49,28.84632724249754,36.43813373138549,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-49LuxQuest.jpg,95.05759114583333
2018-04-28-02-46-52,28.983586724058117,36.583196704072805,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-52LuxQuest.jpg,99.348671875
2018-04-28-02-46-55,29.120658375416518,36.72867631829949,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-46-55LuxQuest.jpg,103.33447916666667
